id,lib,perimetre,nbcom,info1,info2,info3,layer,path
ZRR15380,Rouessé-Fontaine,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15381,Rouessé-Vassé,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15382,Rouez,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15383,Rouperroux-le-Coquet,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15384,Ruillé-en-Champagne,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15385,Loir en Vallée,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15386,Saint-Aignan,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15387,Saint-Aubin-de-Locquenay,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15388,Saint-Calais,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15389,Saint-Calez-en-Saosnois,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15390,Sainte-Cérotte,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15391,Saint-Christophe-du-Jambet,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15392,Saint-Christophe-en-Champagne,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15393,Saint-Cosme-en-Vairais,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15394,Saint-Denis-d'Orques,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15395,Saint-Georges-de-la-Couée,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15396,Saint-Georges-du-Rosay,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15397,Saint-Georges-le-Gaultier,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15398,Saint-Germain-d'Arcé,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15399,Saint-Gervais-de-Vic,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15400,Saint-Jean-de-la-Motte,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15401,Saint-Jean-des-Échelles,Commune,"1",Sortante en 2017 continuant de bénéficier des effets du classement en 2018,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15402,Saint-Léonard-des-Bois,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15403,Saint-Longis,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15404,Saint-Maixent,Commune,"1",Sortante en 2017 continuant de bénéficier des effets du classement en 2018,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15405,Saint-Marceau,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15406,Saint-Ouen-de-Mimbré,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15407,Saint-Ouen-en-Champagne,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15408,Saint-Paul-le-Gaultier,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15409,Saint-Pierre-de-Chevillé,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15410,Saint-Pierre-des-Bois,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15411,Saint-Pierre-des-Ormes,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15412,Saint-Pierre-du-Lorouër,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15413,Saint-Rémy-de-Sillé,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15414,Saint-Rémy-des-Monts,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15415,Saint-Rémy-du-Val,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15416,Sainte-Sabine-sur-Longève,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15417,Saint-Symphorien,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15418,Saint-Ulphace,Commune,"1",Sortante en 2017 continuant de bénéficier des effets du classement en 2018,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15419,Saint-Victeur,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15420,Saint-Vincent-des-Prés,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15421,Saint-Vincent-du-Lorouër,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15422,Saosnes,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15423,Sarcé,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15424,Savigné-sous-le-Lude,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15425,Ségrie,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15426,Semur-en-Vallon,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15427,Sillé-le-Guillaume,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15428,Sougé-le-Ganelon,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15429,Tassé,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15430,Tassillé,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15431,Tennie,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15432,Terrehault,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15433,Thoigné,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15434,Thoiré-sous-Contensor,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15435,Thoiré-sur-Dinan,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15436,Thorée-les-Pins,Commune,"1",Sortante en 2017 continuant de bénéficier des effets du classement en 2018,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15437,Tronchet,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15438,Vaas,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15439,Valennes,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15440,Vallon-sur-Gée,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15441,Vancé,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15442,Verneil-le-Chétif,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15443,Vernie,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15444,Vezot,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15445,Vibraye,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15446,Villaines-la-Carelle,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15447,Villaines-sous-Lucé,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15448,Viré-en-Champagne,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15449,Vivoin,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15450,Yvré-le-Pôlin,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15451,Aillon-le-Jeune,Commune,"1",Sortante en 2017 classée en zone de montagne et continuant de bénéficier des effets du classement,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15452,Aillon-le-Vieux,Commune,"1",Sortante en 2017 classée en zone de montagne et continuant de bénéficier des effets du classement,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15453,Arith,Commune,"1",Sortante en 2017 classée en zone de montagne et continuant de bénéficier des effets du classement,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15454,Avrieux,Commune,"1",Sortante en 2017 classée en zone de montagne et continuant de bénéficier des effets du classement,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15455,Beaufort,Commune,"1",Sortante en 2017 classée en zone de montagne et continuant de bénéficier des effets du classement,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15456,Bellecombe-en-Bauges,Commune,"1",Sortante en 2017 classée en zone de montagne et continuant de bénéficier des effets du classement,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15457,Bessans,Commune,"1",Sortante en 2017 classée en zone de montagne et continuant de bénéficier des effets du classement,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15458,Bonneval-sur-Arc,Commune,"1",Sortante en 2017 classée en zone de montagne et continuant de bénéficier des effets du classement,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15459,Châtelard,Commune,"1",Sortante en 2017 classée en zone de montagne et continuant de bénéficier des effets du classement,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15460,Compôte,Commune,"1",Sortante en 2017 classée en zone de montagne et continuant de bénéficier des effets du classement,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15461,Corbel,Commune,"1",Sortante en 2017 classée en zone de montagne et continuant de bénéficier des effets du classement,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15462,Doucy-en-Bauges,Commune,"1",Sortante en 2017 classée en zone de montagne et continuant de bénéficier des effets du classement,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15463,École,Commune,"1",Sortante en 2017 classée en zone de montagne et continuant de bénéficier des effets du classement,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15464,Entremont-le-Vieux,Commune,"1",Sortante en 2017 classée en zone de montagne et continuant de bénéficier des effets du classement,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15465,Hautecour,Commune,"1",Sortante en 2017 classée en zone de montagne et continuant de bénéficier des effets du classement,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15466,Hauteluce,Commune,"1",Sortante en 2017 classée en zone de montagne et continuant de bénéficier des effets du classement,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15467,Jarsy,Commune,"1",Sortante en 2017 classée en zone de montagne et continuant de bénéficier des effets du classement,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15468,Lescheraines,Commune,"1",Sortante en 2017 classée en zone de montagne et continuant de bénéficier des effets du classement,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15469,Motte-en-Bauges,Commune,"1",Sortante en 2017 classée en zone de montagne et continuant de bénéficier des effets du classement,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15470,Moûtiers,Commune,"1",Sortante en 2017 classée en zone de montagne et continuant de bénéficier des effets du classement,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15471,Notre-Dame-du-Pré,Commune,"1",Sortante en 2017 classée en zone de montagne et continuant de bénéficier des effets du classement,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15472,Noyer,Commune,"1",Sortante en 2017 classée en zone de montagne et continuant de bénéficier des effets du classement,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15473,Queige,Commune,"1",Sortante en 2017 classée en zone de montagne et continuant de bénéficier des effets du classement,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15474,Saint-Alban-des-Villards,Commune,"1",Sortante en 2017 classée en zone de montagne et continuant de bénéficier des effets du classement,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15475,Saint-Colomban-des-Villards,Commune,"1",Sortante en 2017 classée en zone de montagne et continuant de bénéficier des effets du classement,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15476,Saint-François-de-Sales,Commune,"1",Sortante en 2017 classée en zone de montagne et continuant de bénéficier des effets du classement,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15477,Belleville,Commune,"1",Sortante en 2017 classée en zone de montagne et continuant de bénéficier des effets du classement,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15478,Saint-Marcel,Commune,"1",Sortante en 2017 classée en zone de montagne et continuant de bénéficier des effets du classement,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15479,Saint-Pierre-d'Entremont,Commune,"1",Sortante en 2017 classée en zone de montagne et continuant de bénéficier des effets du classement,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15480,Sainte-Reine,Commune,"1",Sortante en 2017 classée en zone de montagne et continuant de bénéficier des effets du classement,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15481,Salins-Fontaine,Commune,"1",Sortante en 2017 classée en zone de montagne et continuant de bénéficier des effets du classement,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15482,Val-Cenis,Commune,"1",Sortante en 2017 classée en zone de montagne et continuant de bénéficier des effets du classement,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15483,Villard-sur-Doron,Commune,"1",Sortante en 2017 classée en zone de montagne et continuant de bénéficier des effets du classement,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15484,Villarodin-Bourget,Commune,"1",Sortante en 2017 classée en zone de montagne et continuant de bénéficier des effets du classement,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15485,Ardouval,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15486,Argueil,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15487,Aubéguimont,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15488,Aubermesnil-aux-Érables,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15489,Aumale,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15490,Auvilliers,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15491,Avesnes-en-Bray,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15492,Avesnes-en-Val,Commune,"1",Sortante en 2017 continuant de bénéficier des effets du classement en 2018,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15493,Bailleul-Neuville,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15494,Baillolet,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR15495,Bazinval,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
